text,news_link,label,gpt_4_label,Christoph
"Now, with Democrats in control of the House of Representatives after the midterm elections, and with states like New York and Virginia among others pushing boundaries on abortion to extremes, the Republicans in Congress is rolling out a long-term push to force the Democrats to hold a vote on the bill.",https://www.breitbart.com/politics/2019/02/08/exclusive-house-gop-plans-sustained-effort-to-expose-leftist-democrats-on-abortion/amp/?__twitter_impression=true,0,1,1
"Overall, McCabe believes that the tax plan will only further restrict access to higher education.",https://ucsdguardian.org/2017/12/03/ucsd-graduate-dean-student-leaders-speak-out-against-potentially-costly-gop-tax-proposal/,1,0,1
"It’s only a matter of time, the argument goes, before the Roe v. Wade precedent is struck down at the hands of five conservative justices, two of whom are on the high court thanks to Trump.",,1,0,1
"President Donald Trump has slammed the idea of police defunding, tweeting that the “Radical Left Democrats have gone Crazy!,” and many Democrats including presumptive presidential nominee Joe Biden have called for more measured reform.",https://www.reuters.com/article/minneapolis-police-prisons/end-racial-injustice-abolish-prisons-some-u-s-activists-say-idUSL1N2DM2AH,1,0,1
"Due to global overpopulation, giving birth is the worst thing you can do to the planet, MacCormack sustains, while insisting that she is not advocating wiping out the existing population but rather letting it die off.",http://feedproxy.google.com/~r/breitbart/~3/4ctYBUKneM0/,0,1,0
Four major U.S. cities filed a lawsuit on Thursday contending that President Donald Trump’s administration is unconstitutionally seeking to undermine Obamacare by failing to faithfully execute the healthcare law.,https://www.reuters.com/article/us-usa-obamacare-lawsuit/four-u-s-cities-sue-over-trump-sabotage-of-obamacare-idUSKBN1KN28C?feedType=RSS&feedName=topNews,0,1,1
"Liberal economist and New York Times opinion writer Paul Krugman, in a scathing column this week, warns that extreme events like the wildfires that have been devastating Australia are a preview of things to come — and he stresses that right-wing politicians who deny the reality of climate change are as great a threat as the events themselves.",https://www.alternet.org/2020/01/a-historical-turning-point-paul-krugman-warns-that-disaster-in-australia-is-a-sign-were-barreling-down-the-road-to-hell/,1,0,0
Trump has also threatened to impose an additional 25 percent tariffs on $325 billion worth of imports from China.,https://www.foxbusiness.com/economy/trump-tariffs-mexico-illegal-immigration-may-30-2019,1,0,1
"Pompeo also spoke with the Wichita Eagle in November, and that interview turned messy, too.",https://www.msnbc.com/rachel-maddow-show/pompeo-confronts-simple-questions-he-just-can-t-seem-answer-n1123696,1,0,1
"President Donald Trump favors ending Obamacare, which Republicans criticized as a costly and unneeded intrusion on Americans’ healthcare. ",https://www.reuters.com/article/us-usa-senate-mcconnell-policy/mcconnell-says-senate-republicans-might-revisit-obamacare-repeal-idUSKCN1MR2QE?feedType=RSS&feedName=politicsNews&utm_source=Twitter&utm_medium=Social,0,1,0
"In 2017, the International Basketball Federation overturned its long-criticized ban on religious headwear, including the hijab, after much scrutiny.",https://www.huffpost.com/entry/muslim-teen-disqualified-hijab-race_n_5db1b8eae4b0d5b789475647,1,0,1
Sen. Amy Klobuchar (D-MN) boasted that she worked on the nuclear deal and similarly applauded it.,http://feedproxy.google.com/~r/breitbart/~3/fK_hD1wBfIM/,1,0,1
"Authorities say they're investigating after someone drew a swastika and wrote ""WHITE POWER"" on the sign in front of a southwest Florida junior high school.",http://feeds.foxnews.com/~r/foxnews/national/~3/AChDSWrnCVU/swastika-white-power-spray-painted-on-middle-school-sign.html,1,0,0
"Authoritarianism experts who worried about Trump’s tendencies during his campaign and his first years in office are now sounding fresh alarms following the clearing of a park adjacent to the White House on Monday using gas, flash-bang grenades, pepper pellets and other aggressive tactics ― all so he could stand in front of a church he does not attend and be photographed holding a Bible.",https://www.huffpost.com/entry/trump-fascist-reelection-authoritarianism_n_5ed816e5c5b6c0b2f10e5775,0,1,0
"Speaking of gun violence, the Florida NRA not only blocked all gun control legislation, but was successful in repealing all gun laws in Florida.",https://www.alternet.org/2020/02/heres-what-florida-democrats-can-learn-from-virginia/,0,1,1
"While education is incredibly important and being well-educated is typically an ingredient of success, there are a few misconceptions that need to be addressed.",https://www.foxnews.com/opinion/why-free-education-is-not-the-solution-to-the-student-debt-crisis,1,0,1
"While sexual ambiguity does occasionally occur, the authors note, “intersex individuals are extremely rare, and they are neither a third sex nor proof that sex is a ‘spectrum’ or a ‘social construct.’”",https://www.breitbart.com/science/2020/02/14/wsj-no-sex-spectrum-beyond-male-and-female/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,0
Trump's comments came during a mega-rally in the world's largest cricket stadium — part of an elaborate Indian welcome for a president who revels in pomp and pageantry.,https://www.foxbusiness.com/politics/trumps-india-visit-moves-to-trade-military-talks,1,0,1
Democrat Doug Jones won a bitter fight for a US Senate seat in deeply conservative Alabama on Tuesday.,http://feeds.reuters.com/~r/Reuters/PoliticsNews/~3/Rfhom4DHjFk/democrat-jones-wins-u-s-senate-seat-in-alabama-in-blow-to-trump-idUSKBN1E616L,1,0,0
"Trump, who opted against giving a Super Bowl pregame interview last year, made several eyebrow-raising remarks during his interview with host Margaret Brennan, touching on topics including his plan to withdraw U.S. troops from Syria and whether he would let his 12-year-old son play football.",https://www.huffingtonpost.ca/entry/trump-super-bowl-interview-2019-cbs_n_5c57054de4b09293b2051ef9?ncid=other_twitter_cooo9wqtham&utm_campaign=share_twitter,1,0,1
"Reportedly, some of the NRA’s payments that may constitute a conflict of interest pass through financial channels that intentionally obscure the recipients.",https://www.alternet.org/2019/04/nra-could-lose-tax-exempt-status-report/,0,1,1
"For decades, opponents of reproductive rights have faced a judicial arithmetic they could not overcome: there simply weren't five justices willing to overturn Roe.",https://www.deepl.com/translator#en/ru/For%20decades%2C%20opponents%20of%20reproductive%20rights%20have%20faced%20a%20judicial%20arithmetic%20they%20could%20not%20overcome%3A%20there%20simply%20weren't%20five%20justices%20willing%20to%20overturn%20Roe.,1,0,1
CPA Chairman Dan DiMicco said the award is further validation from mainstream economists that permanent tariffs on Chinese imports are key to driving U.S. job growth.,https://www.breitbart.com/politics/2019/10/10/study-wins-prestigious-award-china-tariffs/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,0
"The second side is represented by lenders, who – in my view – do little to assess an individual’s ability to repay a student loan. If a student borrows to enroll in a program, limits placed on amounts borrowed are quite high when federal and private loans are combined.",https://www.alternet.org/2020/02/a-college-president-explains-why-student-debt-is-a-disaster/,0,1,1
"It’s the golden age of women in science, technology, engineering and mathematics.",https://www.today.com/popculture/all-women-s-super-bowl-ad-helping-close-stem-gender-t173003,0,1,1
"After the Trustees issued a toothless “letter of formal reprimand,” the chair of the faculty senate wrote an open letter saying that “[Keon’s] mere presence is an affront to the Asian community” and students have circulated petitions calling for Keon’s resignation.",https://www.thedailybeast.com/refusing-to-forgive-institutional-racism-is-not-cancel-culture,1,0,0
The Polish president promised to ban the propagation of LGBT ideology in public institutions and the promotion of homosexuality in schools.,http://feedproxy.google.com/~r/breitbart/~3/GJIzkix5cKk/,1,0,0
"I wish they keep you alive so you have to suffer with the thought of what you did for the rest of your life.""",https://www.reuters.com/world/us/gunman-racist-buffalo-shooting-faces-life-without-parole-sentencing-2023-02-15/,0,1,1
"During the same press conference, Trump defended the caravan of right-wingers that invaded Portland, Oregon, over the weekend for the obvious purpose of terrorizing the population, especially BLM protesters.",https://www.alternet.org/2020/09/the-dark-path-trump-and-his-allies-are-taking-to-defend-right-wing-violence/,0,1,
"The president insisted his Department of Health and Human Services was running the health care exchange well, and better than the Obama administration had, but claimed the coverage was still bad.",https://feeds.feedblitz.com/~/636639870/0/alternet/,0,1,1
"Model Paulina Porizkova — who was on the cover of the Sports Illustrated Swimsuit says that, at the time, sexual harassment was such an ingrained part of the business, it was viewed as a “compliment.”",https://pagesix.com/2017/12/08/former-si-covergirl-sexual-harassment-was-once-a-compliment/,1,0,0
"Protests over the police killings of George Floyd, Breonna Taylor, Tony McDade and other Black Americans have ignited a national conversation about the role of law enforcement in society.",https://www.reuters.com/article/us-police-brutality-askreuters/askreuters-why-the-u-s-protests-against-police-brutality-are-different-this-time-idUSKBN24937W?utm_source=twitter&utm_medium=Social,1,0,0
"Newly appointed Justice Brett Kavanaugh, in his individual dissent urging the law to go into effect, tipped his hand, Litman continues — he will rely on “flimsy distinctions” and “ostensibly procedural obstacles” to make obtaining an abortion impossible in states that desire to do so.",https://feeds.feedblitz.com/~/596280522/0/alternet_all~This-law-professor-explains-the-Supreme-Court%e2%80%99s-plan-to-kill-abortion-rights/,0,1,1
"The damages bankruptcy inflicts on debtors looks appealing to the twenty percent who say they’ll be in debt until they die. Obama’s proposed change could start a run that would greatly increase costs to the federal government and, by extension, taxpayers.",https://www.breitbart.com/politics/2015/03/10/obama-considers-allowing-student-loans-to-be-wiped-out-in-bankruptcy/,0,1,1
"She also said she has voted to expand the rights of same-sex couples by taking their side on laws affecting estates, adoption rights and conversion therapy.",https://nypost.com/2017/07/03/malliotakis-regrets-voting-against-gay-marriage/,1,0,1
"The devil is in the details, however, since—while some charter schools are effective in achieving student success—others have been examples of cronyism and corruption as a result of arrangements between politicians and private businesses.",https://www.breitbart.com/politics/2016/01/18/jeb-calls-education-a-civil-rights-issue-no-mention-of-his-support-for-common-core/,1,0,1
"Elizabeth Warren has recalibrated her rhetoric on Medicare for All, as concerns about her support for replacing private insurance with a government-run plan continue to buffet her once-surging Democratic presidential campaign.",https://www.reuters.com/article/us-usa-election-warren/seeking-fresh-momentum-democrat-warren-recalibrates-medicare-for-all-rhetoric-idUSKBN1YM2KY?feedType=RSS&feedName=topNews,0,1,1
Rep. Steve King’s (R-Iowa) comments on race earlier this month elicited a warranted firestorm of indignation across American politics and media.,https://thefederalist.com/2019/01/29/saying-western-civilization-means-white-people-dumb-box-rocks/,0,1,0
"On the other hand, it’s also true that men often use the “it’s not me, it’s the world” cover to discourage women’s dreams and ambitions, and often for self-serving reasons.",https://www.alternet.org/2020/01/the-new-battle-over-sexism-hurts-both-warren-and-sanders-but-for-different-reasons/,0,1,1
"Actor Idris Elba insists he has been the victim of racism since the moment he was born, comparing questions about his experience with racism to asking him how long he has been breathing.",http://feedproxy.google.com/~r/breitbart/~3/drwg8nhqzIc/,1,0,1
"Andreyah Garland, a 44-year-old single mother of three daughters, bought a shotgun in May for protection in the quaint middle-class town of Fishkill, New York. ",https://www.reuters.com/article/domesticNews/idUSKBN2701G1?il=0,1,0,0
"Even as U.S. immigration officials have pushed to deport hundreds of Iraqi Christians over the last few years, asserting in court that they are unlikely to be targeted in their homeland, another arm of the Trump administration has insisted just the opposite, saying that Christians in Iraq face terror and extortion.",https://www.alternet.org/2020/03/the-trump-white-house-calls-iraq-dangerous-for-christians-until-it-wants-to-deport-them/,1,0,1
Halftime Report are offering political junkies the chance to get in on bracket-busting fun as we rank the greatest speeches in American political history.,http://feeds.foxnews.com/~r/foxnews/politics/~3/PCEij8j--38/nerd-bracket-pick-your-favorite-political-speech.html,1,0,1
Reuters has previously debunked false claims on social media that U.S. philanthropist Bill Gates planned to use microchip implants to fight the coronavirus.,https://www.reuters.com/article/uk-factcheck-video-microchip-coronavirus-idUSKBN22R2GS,1,0,0
"Carmen Lodato wears a pin with her mother’s face — a reminder of the heart-wrenching murder six years ago in Alexandria, Va., that got her into the fight for gun control. ",https://feeds.feedblitz.com/~/621997250/0/alternet_all~Amid-pandemic-gun-control-advocates-celebrate-wins-on-NRA%e2%80%99s-home-turf/,1,0,1
"Swedish climate worrier Greta Thunberg has taken a swipe at Australia’s leaders as the bushfire disaster rages on, delivering demands for action tempered by her own advice for solutions to the problem convulsing the land Down Under.",https://www.breitbart.com/environment/2020/01/05/greta-thunberg-hits-aussie-leaders-with-bushfire-advice-climate-demands/,0,1,1
"Rose, who ran ads bashing de Blasio in his freshman bid for Congress two years ago, also took aim at the mayor's overall COVID-19 response from testing to school strategy.",https://www.foxnews.com/politics/max-rose-says-de-blasio-is-actively-trying-to-kill-nyc-restaurants,0,1,1
Trans Women Are Women': Daniel Radcliffe Hits J.K. Rowling for Opposing Woke Gender Theory,http://feedproxy.google.com/~r/breitbart/~3/CjAjtTvmkCM/,0,1,1
Hundreds of cops packed a California church Saturday in final salute to police officer Ronil Singh who was killed the day after Christmas when he stopped an illegal immigrant suspected of driving drunk.,https://www.foxnews.com/us/hundreds-pay-tribute-to-california-officer-ronil-singh-who-was-gunned-down-after-stopping-an-illegal-immigrant,0,1,1
‘The most progressive president since FDR’: Biden's policy proposals reveal a pleasant surprise,https://feeds.feedblitz.com/~/629983109/0/alternet_all~%e2%80%98The-most-progressive-president-since-FDR%e2%80%99-Biden%e2%80%99s-policy-proposals-reveal-a-pleasant-surprise/,0,1,1
Both Pollak and McSally described recent and ongoing leftist-driven riots and violent protests as contemporary reminders of the importance of the Second Amendment.,http://feedproxy.google.com/~r/breitbart/~3/raPbgRon8us/,0,1,0
"H.R. 8, as well as other new gun control legislation currently being considered by the House Democrat majority do not accomplish the goal of reducing gun violence.",https://www.foxnews.com/opinion/rep-steve-scalise-democrats-dont-want-you-to-hear-what-i-have-to-say-about-guns-and-the-second-amendment,0,1,0
Anti-vaccine groups take dangerous online harassment into the real world,https://www.nbcnews.com/health/kids-health/anti-vaccine-groups-take-dangerous-harassment-offline-real-world-n1096461,0,1,1
At least six women accused Franken of groping and other unwelcome conduct according to a Senate ethics panel's preliminary investigation.,http://rssfeeds.usatoday.com/~/506932676/0/usatodaycomnation-topstories~Live-stream-Sen-Al-Franken-addresses-calls-to-step-down-amid-sexual-harassment-allegations/,1,0,1
"Democracy probably cannot survive, after all, if one of our two major political parties is indifferent to its fate.",https://www.alternet.org/2019/07/how-far-will-republicans-go-to-destroy-democracy/#.XSY6699P5zg.twitter,0,1,1
"President Donald Trump has characterized those clashing with law enforcement after George Floyd’s death under the knee of a Minneapolis police officer as organized, radical-left thugs engaging in domestic terrorism, an assertion repeated by Attorney General William Barr.",https://www.huffpost.com/entry/trump-antifa-scant-evidence_n_5edc4cacc5b6dcf35913c15b,1,0,1
"At the time, Wilson claimed he was only helping illuminate the contours of the 2016 race, before eventually being hired by one of the White House hopefuls.",http://feedproxy.google.com/~r/breitbart/~3/5ZI3bFcWXB4/,1,0,1
"After years of being berated as racist or ignorant, Donald Trump reassures everyday Americans that their views are valid and their way of life is worthwhile. He lets them fulfill the only dream most Americans have: to live their lives as they please without harassment or contempt from their government.",https://thefederalist.com/2020/06/05/end-trump-presidency-not-a-chance/,0,1,1
"The targeted killing is the latest demonstration of how, two decades after the CIA spotted but was unable to kill a man they believed was al Qaeda leader Osama bin Laden in Afghanistan, the U.S. has become adept at hunting and killing its enemies, particularly in the troubled regions of the Middle East, South Asia and Africa.",https://www.nbcnews.com/news/mideast/airport-informants-overhead-drones-how-u-s-killed-soleimani-n1113726?cid=public-rss_20200114,1,0,1
"Biden snaps at Michigan auto worker over guns, curses at him",https://www.reuters.com/article/us-usa-election-biden-guns/biden-snaps-at-michigan-auto-worker-over-guns-curses-at-him-idUSKBN20X2NG?feedType=RSS&feedName=topNews,0,1,1
Rep. Alexandria Ocasio-Cortez (D-NY) on Tuesday blasted President Donald Trump’s border wall as a “monument to hate” and a “monument to himself.”,https://www.breitbart.com/politics/2019/01/08/ocasio-cortez-blasts-border-wall-monument-to-hate/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,1
"Greta Thunberg, the teenage climate activist from Sweden, the 16-year-old’s steely-eyed courage has helped inspire kids across the country — and the world — to join her call to strike from school last week and stand up for more aggressive action to combat the climate crisis.",https://www.alternet.org/2019/09/why-theyre-scared-of-greta-thunberg-right-wingers-cant-deny-this-climate-activists-truth-in-desperation-theyre-resorting-to-malice-bigotry-and-lies/,1,0,1
We have to hear stump speeches and debate exchanges that relate to the rapidly deteriorating facts on the ground in this country — and not get hung up on the histrionics of how we got here.,https://www.alternet.org/2020/03/the-coronavirus-outbreak-made-universal-healthcare-into-a-national-security-issue/,1,0,1
"Experts have warned that a total U.S. withdrawal from Syria, which is still embroiled in a chaotic civil war spawned eight years ago by protests against dictator Bashar al-Assad, would advance the interests of Iran and Russia.",https://www.alternet.org/2019/02/mitch-mcconnell-just-orchestrated-a-devastating-rebuke-to-trump-on-syria-a-sign-fractures-in-the-gop-may-be-growing-from-syria/,1,0,1
"Reuters photographer Dylan Martinez heard the words ring out during chaotic scenes in London on Saturday, when mostly peaceful anti-racist demonstrations turned into violent scuffles with counter-protesters in the area.",https://widerimage.reuters.com/story/black-man-carries-suspected-far-right-protester-to-safety,1,0,0
Proposals to restructure repayment programs or dip into retirement accounts don’t prevent students from taking out dangerous amounts of student loans in the first place.,https://thefederalist.com/2020/01/23/americans-need-to-stop-hurrying-young-people-into-student-debt-slavery/,0,1,1
"Dave Patrick Underwood, a 53-year-old man, was shot and killed in the Democrat-run city of Oakland, California, while trying to keep peace in the middle of a riot.",http://feedproxy.google.com/~r/breitbart/~3/cT_erPwcnfw/,0,1,0
An American astronaut and a Russian cosmonaut returned safely to Earth on Thursday after a Russian booster rocket carrying them to the International Space Station failed shortly after launch.,https://www.foxnews.com/science/us-russia-space-crew-aborts-mission-after-booster-failure,1,0,0
The ideas promoted by anti-vaccination groups — which rely on pseudoscience and conspiracy theories about the government and pharmaceutical companies — are false.,https://www.nbcnews.com/tech/internet/anti-vaccination-groups-still-crowdfunding-facebook-despite-crackdown-n1064981,0,1,1
"An attorney for President Donald Trump on Friday blasted U.S. House Democrats’ request for six years of Trump’s tax returns as “a misguided attempt” to politicize the tax laws, accusing lawmakers of harassment and interference in IRS audits.",https://www.reuters.com/article/us-usa-trump-tax/fight-begins-over-trumps-taxes-lawyer-slams-democrats-request-idUSKCN1RH2B4?feedType=RSS&feedName=topNews,1,0,1
Hong Kong braces for turmoil over new China law as stocks slide on risk of 'strong' Trump reaction,http://rssfeeds.usatoday.com/~/624739264/0/usatoday-newstopstories~China-security-law-set-to-plunge-Hong-Kong-into-turmoil-tense-USChina-relations-risk-strong-Trump-reaction/,0,1,1
"The growing number of coronavirus cases, including 26 deaths, coupled with plummeting oil prices led to the Dow Jones industrial average diving 19% from its all-time high three weeks ago.",https://www.usatoday.com/story/money/2018/02/08/stock-market-terms-you-need-understand-when-financial-world-gets-bumpy/316649002/,1,0,1
"The Clinton plan won’t work because it’s a progressive, liberal, quasi-socialist plan applied to something that should operate like a business within a free market",https://thefederalist.com/2015/08/17/mark-cuban-hillarys-college-plan-wont-reduce-student-debt/,0,1,1
"Long-simmering tensions between Japan and South Korea exploded at the beginning of July, when Japan imposed restrictions on the export of chemicals crucial to electronics manufacturing to South Korea. ",https://www.breitbart.com/national-security/2019/07/29/japan-south-korea-conflict-plays-chinas-hands/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,1
"France has in recent years been forced to take a hard look at its core values, perceived by many to be threatened by Islam following a string of jihadist attacks that have killed over 240 people since 2015.",http://feedproxy.google.com/~r/breitbart/~3/bNMHZQ6BauQ/,1,0,1
"he conservative Club for Growth Action group launched NeverTrumperChrisJacobs.com and launched an ad, claiming that Jacobs campaigned with Never Trump Republican Bill Weld as well as refusing to back President Donald Trump in 2016. ",http://feedproxy.google.com/~r/breitbart/~3/yw_4_x2Q838/,1,0,0
Even a member of French President Emmanuel Macron’s La République en Marche! (LREM/Republic on the Move) slammed the sports hijab.,https://www.breitbart.com/europe/2019/03/01/french-shop-withdraws-sports-hijab-over-boycott/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,1,0,1
"As we got into the cab, our tow truck driver, a middle-aged man from Brooklyn, wasted only a few minutes before bringing up Trump with missionary zeal. He told us that he hated politics and hated politicians, but loved Donald Trump. Why? Because Trump is the only one speaking up for people like him.",https://thefederalist.com/2020/06/05/end-trump-presidency-not-a-chance/,1,0,1
"Larry Sanger, the co-founder of Wikipedia, published a blog post this month declaring that the online encyclopedia’s “neutral point of view” policy is “dead” due to the rampant left-wing bias of the site.",http://feedproxy.google.com/~r/breitbart/~3/3bdtNHPiUIQ/,0,1,0
"New laws in Virginia demonstrate that state lawmakers can deliver sweeping gun control measures even in a state where a vocal, well-organized opposition is fierce about protecting its guns and proud of its hunting tradition.",https://feeds.feedblitz.com/~/621997250/0/alternet_all~Amid-pandemic-gun-control-advocates-celebrate-wins-on-NRA%e2%80%99s-home-turf/,0,1,1
"Because he just can't help himself, on the Sunday before the election Donald Trump squeezed in one more act of sabotage against Obamacare, one that will create major headaches for the people of Georgia. ",https://www.alternet.org/2020/11/obamacare/,0,1,1
"We could also point out how many of us said Trump and his party, unable to pay for their massive tax breaks for the wealthy, would invariably go after Medicare and Medicaid to help finance the tax giveaways – just as Republicans are doing now.",http://www.msnbc.com/rachel-maddow-show/medicare-trump-arrives-his-read-my-lips-moment,0,1,1
"The U.S. Supreme Court on Monday paved the way for states to legalize sports gambling, striking down a 1992 federal law that barred it in most places and setting off a rush by businesses and states to cash in on an expected multibillion-dollar jackpot.",https://www.reuters.com/article/us-usa-court-gambling-idUSKCN1IF1WN,1,0,1
"This is a part of the climate conversation that often gets lost underneath the discussions around carbon emissions and changing weather, activism to spur new policies, and technological solutions to help lower global temperatures accordingly.",https://www.thedailybeast.com/climate-disaster-trauma-is-rewiring-our-brains-into-something-alarmingly-worse,1,0,1
Predatory gangster capitalism needs agents and other actors to advance its goals. ,https://www.alternet.org/2020/03/trumps-death-cult-finally-says-it-time-to-kill-the-useless-eaters-for-capitalism/,0,1,1
"More than two dozen shootings across New York City over the weekend left a one-year-old dead and at least 34 others injured, some potentially fatally, dwarfing the number of people killed there by the coronavirus during the same period.",http://feedproxy.google.com/~r/breitbart/~3/5eqN1LTUW0s/,0,1,1
The revelation of more than $1 billion in public money erroneously paid out shines a light on the part of the government’s massive relief program with which most ordinary Americans are most familiar.,https://www.breitbart.com/news/audit-us-sent-1-4b-in-virus-relief-payments-to-dead-people/,1,0,1
A lawsuit percolating through the courts attempts to weigh the religious liberty of Orthodox Jews with a dire and compelling public health interest.,https://thefederalist.com/2019/04/19/new-york-city-good-legal-case-mandating-vaccines/,1,0,1
"U.S. President Donald Trump retweeted a video showing one of his supporters in Florida shouting “white power” at protesters of his administration, drawing rebukes from allies and adversaries as protests continue in the aftermath of George Floyd’s death.",https://www.reuters.com/article/us-minneapolis-police-statues-trump/trump-takes-hard-line-on-u-s-monuments-threatens-force-against-protesters-idUSKBN23U1O7,1,0,1
"But the wealthy have a clear incentive to make minor tweaks to the existing system instead of overhauling it to create a truly sustainable society because they profit from the world as it is, not as it could be.",https://www.nbcnews.com/think/opinion/jeff-bezos-climate-change-philanthropy-has-quite-few-hidden-strings-ncna1143791?cid=public-rss_20200228,0,1,1
"In Washington, three key issues seemed to galvanize most of the protesters: climate change, immigration and reproductive rights.",https://www.nbcnews.com/news/us-news/women-s-march-draws-thousands-rallies-across-county-n1118416?cid=public-rss_20200119,1,0,1
"The Trump regime appears to have given up on containing the outbreak and is just focusing on managing the political fallout. This week, the White House rejected its own sensible, science-based guidelines to re-open states, and Trump has left it up to governors to decide how and when to reopen their economies.",https://www.alternet.org/2020/05/with-the-feds-awol-michigan-gov-gretchen-whitmer-issues-a-sensible-plan-to-reopen-her-state/,0,1,1
"In Philadelphia, there were also reports that the city was ignoring social distancing standards by cramming their new voting machines (one per jurisdiction) into multi-precinct voting locations, which forced voters and poll workers to stand on top of each other.",https://www.alternet.org/2020/06/we-just-got-a-sneak-peek-of-what-the-november-election-could-look-like/,0,1,1
"Donald Trump appeared to make some important news via Twitter last night, announcing a dramatic new plan to use Immigration and Customs Enforcement (ICE) agents to remove “millions” of people from American soil.",http://www.msnbc.com/rachel-maddow-show/why-trumps-new-vow-use-ice-deport-millions-matters,1,0,1
Franklin Graham: Democrats Exploit Coronavirus to ‘Defeat Donald Trump in the Election’,https://www.breitbart.com/health/2020/04/18/franklin-graham-democrats-exploit-coronavirus-defeat-donald-trump-election/,1,0,1
"Amazon threatened to fire workers for speaking out to the press against the company’s role in climate change, according to the grassroots Amazon employee organization Amazon Employees For Climate Justice (AECJ)‏.",https://www.alternet.org/2020/01/amazon-threatens-to-fire-employees-demanding-climate-justice/,1,0,1
"If confirmed to have fled, Jo Song Gil would be another Europe-based diplomat who has sought to leave the impoverished, oppressive North under the rule of Kim Jong Un.",http://feeds.reuters.com/~r/Reuters/worldNews/~3/W6R1JElryi4/former-north-korean-diplomat-urges-missing-colleague-in-italy-to-go-to-south-korea-not-u-s-idUSKCN1OZ05R,0,1,1
"However, this is not the senator’s first time criticizing Bannon based off of misleading reports in the media.",https://www.breitbart.com/politics/2017/03/29/menendez-to-aipac-steve-bannon-a-white-nationalist/,0,1,1
"Well, lo and behold, the shooting that always comes after unchecked looting, the painfully obvious result of what happens when Democrat politicians allow their cities to be burned with impunity, of what happens when the establishment media openly cheerlead and encourage their Antifa Brownshirts, has now happened.",http://feedproxy.google.com/~r/breitbart/~3/cT_erPwcnfw/,0,1,1
"Countless American believers in the Bible, myself included, were inspired tremendously on Monday when President Trump stood in front of St. John’s Episcopal Church, across the street from the White House, and held up the Word of God for all to see.",https://www.breitbart.com/2020-election/2020/06/05/father-pavone-president-trump-shows-inspiring-leadership-for-believers/,0,1,1
"Although Facebook Chief Operating Officer Sheryl Sandberg specified that her donation to Planned Parenthood Action Fund was a personal one, and not associated with Facebook, it is worth noting that in the last year the social media giant Sandberg leads has been caught censoring pro-life political ads.",https://thefederalist.com/2019/07/01/first-facebook-censored-pro-life-content-now-top-exec-donated-million-bucks-abortion-factory/,0,1,1
"Anti-vaxxers were a source of misinformation long before the coronavirus pandemic, but the medical emergency appears to be bringing more of them out of the woodwork.",https://feeds.feedblitz.com/~/620324184/0/alternet_all~From-warning-against-%e2%80%98too-much-hand-washing%e2%80%99-to-asking-if-the-coronavirus-even-exists-here-are-of-the-most-bogus-claims-antivaxxers-are/,0,1,1
"Trump has made boasting about his tax cuts a central part of his re-election case, and Democrats are still trying to figure out how to respond.",https://www.reuters.com/article/us-usa-election-debate-takeaways/harris-wins-buttigieg-talks-police-shooting-five-democratic-debate-takeaways-idUSKCN1TT0N1?feedType=RSS&feedName=topNews,1,0,1
The astute observer will note that China is not exactly eager to take in large numbers of migrants or refugees from beyond its borders.,https://www.breitbart.com/national-security/2019/08/05/chinese-state-media-white-nationalism-deeply-rooted-trumps-mind/,1,0,1
"As if barren grocery store shelves and daily chaos amid the spread of coronavirus were not enough, would-be Southwest Florida vacation property renters have been refused refunds by Naples and Fort Myers Beach landlords, who are faced with their own set of financial distress.",https://eu.usatoday.com/story/travel/hotels/2020/03/21/coronavirus-concerns-disrupt-florida-vacation-rentals-renters-owners/2893731001/,0,1,1
"The irony of these two particular invites–Brinkley and Kasky–is that they tell of story of gun control’s failure in Florida, rather than gun control’s success.",https://www.breitbart.com/politics/2019/02/05/democrats-invite-gun-violence-victims-state-union-guests/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"Pop superstar Taylor Swift added to her growing list of social justice grievances, telling millions of fans in an LGBTQ pride video message that the two “gender” options on her census form — male and female — “was so upsetting to me, the erasure of transgender and nonbinary people.”",http://feedproxy.google.com/~r/breitbart/~3/nPzpjocoCV0/,0,1,1
"South Bend Mayor Pete Buttigieg, a Democratic candidate for president in 2020, called out President Donald Trump for not doing enough to nip white nationalism in the bud, and thereby being partially responsible for mass shootings like the one in El Paso on Saturday.",https://www.alternet.org/2019/08/pete-buttigieg-trump-isnt-doing-his-part-to-stop-white-nationalism-that-is-killing-americans/,0,1,1
Trump signed a GOP tax bill in 2017 that cut taxes for the middle class but delivered a larger tax break for the wealthiest Americans.,https://www.nbcnews.com/feature/nbc-out/white-evangelicals-distinct-lgbtq-rights-abortion-n1109446?cid=public-rss_20200102,0,1,0
